perodFrom,periodTo,zoneFrom,zoneTo,Auto,Transit
0,3,34,17,14.08829,1.948269
0,3,34,18,8.224755,1.308791
0,3,34,19,1.997296,0.2277196
0,3,34,20,0.6476894,0.05265383
0,3,34,21,1.030355,0.07942441
0,3,34,22,14.04002,1.165817
0,3,34,23,1.902226,0.1086634
0,3,34,24,9.823254,0.7480687
0,3,34,25,0.2067853,0.009293837
0,3,34,30,15.69394,4.12875
0,3,34,31,2.187789,0.1231781
0,3,34,32,14.12257,1.447796
0,3,34,33,25.38747,8.503931
0,3,34,34,125.1723,126.0286
0,3,34,35,6.73175,1.742307
0,3,34,36,0.6992487,0.07888716
0,3,34,37,0.06755113,0.005814092
0,3,34,38,0.1439876,0.005332438
0,3,34,39,0.1463098,0.01005392
0,3,34,40,0.1089864,0.009972129
0,3,35,1,7.248843,0.6202174
0,3,35,2,31.31127,6.824211
0,3,35,3,451.5776,236.3481
0,3,35,4,51.09603,10.15625
0,3,35,5,6.033748,0.883099
0,3,35,6,13.30269,2.56618
0,3,35,7,22.50949,4.033171
0,3,35,8,6.814323,1.169844
0,3,35,9,28.71077,4.370303
0,3,35,10,0.9340318,0.2580274
0,3,35,11,16.02257,2.368979
0,3,35,12,35.20597,6.411113
0,3,35,13,21.46647,4.659156
0,3,35,14,16.47528,2.88978
0,3,35,15,18.25812,2.859228
0,3,35,16,22.40486,2.75955
0,3,35,17,14.17051,2.278531
0,3,35,18,11.46046,2.310987
0,3,35,19,49.84656,28.95764
0,3,35,20,20.33957,8.979517
0,3,35,21,36.70976,8.640903
0,3,35,22,68.56001,13.28723
0,3,35,23,7.631678,0.5221245
0,3,35,24,13.10973,1.162362
0,3,35,25,1.718424,0.1320775
0,3,35,30,71.40993,50.60052
0,3,35,31,58.49437,18.12517
0,3,35,32,19.55724,8.716137
0,3,35,33,27.71759,9.534796
0,3,35,34,33.17761,6.039394
0,3,35,35,192.6722,203.4091
0,3,35,36,96.13565,48.87772
0,3,35,37,71.77089,31.03811
0,3,35,38,2.846503,0.4364085
0,3,35,39,1.794661,0.1571396
0,3,35,40,1.540161,0.1324698
0,3,36,1,0.6826881,0.05148689
0,3,36,2,2.917002,0.4841012
0,3,36,3,13.19033,1.614829
0,3,36,4,15.47958,2.036445
0,3,36,5,1.851177,0.3085387
0,3,36,6,4.081879,0.9552448
0,3,36,7,6.82575,1.508512
0,3,36,8,2.944062,0.6610658
0,3,36,9,13.65006,2.957602
0,3,36,10,0.3769072,0.05896502
0,3,36,11,8.763094,1.701416
0,3,36,12,20.92618,7.003538
0,3,36,13,13.68508,5.967748
0,3,36,14,11.16562,3.996995
0,3,36,15,11.58635,3.441982
0,3,36,16,15.17912,3.840904
0,3,36,17,7.827529,2.471594
0,3,36,18,6.360989,2.240537
0,3,36,19,90.9314,45.61818
0,3,36,20,29.52714,13.09841
0,3,36,21,174.2524,96.62075
0,3,36,22,83.51052,27.11584
0,3,36,23,7.503957,1.010966
0,3,36,24,12.9851,1.74825
0,3,36,25,3.475103,0.4042958
0,3,36,30,4.746245,0.7550482
0,3,36,31,5.908551,0.3303009
0,3,36,32,1.021564,0.1437505
0,3,36,33,1.299244,0.1408271
0,3,36,34,1.109438,0.05034842
0,3,36,35,47.63782,21.11953
0,3,36,36,187.3561,209.33
0,3,36,37,133.7521,68.88972
0,3,36,38,28.88302,12.11611
0,3,36,39,19.0253,3.577119
0,3,36,40,28.46079,5.71405
0,3,37,1,0.0183863,0.001441645
0,3,37,2,0.1048012,0.01808616
0,3,37,3,1.624893,0.2610603
0,3,37,4,2.071395,0.2489782
0,3,37,5,0.2622802,0.03994915
0,3,37,6,0.5780668,0.1397453
0,3,37,7,0.9280605,0.2061198
0,3,37,8,0.4652774,0.0937225
0,3,37,9,2.091819,0.387605
0,3,37,10,0.01453565,0.001642419
0,3,37,11,1.306852,0.2253823
0,3,37,12,3.300915,1.038507
0,3,37,13,2.188169,0.8977503
0,3,37,14,1.784149,0.6092602
0,3,37,15,1.74104,0.5058358
0,3,37,16,2.381364,0.6018519
0,3,37,17,1.308812,0.3793536
0,3,37,18,1.084342,0.3324584
0,3,37,19,7.771822,1.68741
0,3,37,20,2.464055,0.4961596
0,3,37,21,8.190517,2.670393
0,3,37,22,12.41473,2.486169
0,3,37,23,1.262338,0.1751725
0,3,37,24,2.128441,0.2572598
0,3,37,25,0.296909,0.02226649
0,3,37,30,0.4709973,0.04063505
0,3,37,31,5.716721,1.237732
0,3,37,32,0.3516204,0.03107466
0,3,37,33,0.3182948,0.02112062
0,3,37,34,0.07251479,0.004243089
0,3,37,35,17.8737,10.57218
0,3,37,36,52.6429,32.201
0,3,37,37,55.95377,72.72011
0,3,37,38,4.075221,0.5610194
0,3,37,39,1.264181,0.1022199
0,3,37,40,1.589043,0.1596681
0,3,38,1,2.813093,0.1127944
0,3,38,2,14.70133,1.437963
0,3,38,3,5.462601,0.4689855
0,3,38,4,31.0254,3.026896
0,3,38,5,5.115756,0.5823104
0,3,38,6,13.34323,1.987142
0,3,38,7,22.0513,3.023267
0,3,38,8,9.240165,1.396265
0,3,38,9,48.88609,7.201886
0,3,38,10,0.5690967,0.0506808
0,3,38,11,26.16006,4.156295
0,3,38,12,84.81841,17.71133
0,3,38,13,50.81779,13.22637
0,3,38,14,38.0571,7.912148
0,3,38,15,50.63938,9.443538
0,3,38,16,49.01171,7.097641
0,3,38,17,30.48966,5.796375
0,3,38,18,26.6341,5.992696
0,3,38,19,57.76785,18.35155
0,3,38,20,19.58659,5.5395
0,3,38,21,110.2193,33.88276
0,3,38,22,205.1487,84.79152
0,3,38,23,19.1805,1.658955
0,3,38,24,59.28712,9.872893
0,3,38,25,38.15546,11.71207
0,3,38,30,1.346572,0.07342915
0,3,38,31,0.2510124,0.004896711
0,3,38,32,0.068414,0.00265464
0,3,38,33,0.099401,0.003242482
0,3,38,34,0.3674188,0.01162505
0,3,38,35,5.785344,0.8902645
0,3,38,36,184.8872,100.4136
0,3,38,37,41.05479,7.702652
0,3,38,38,102.1698,106.8199
0,3,38,39,317.9908,200.2157
0,3,38,40,497.6039,339.6945
0,3,39,1,0.7128797,0.03461524
0,3,39,2,3.107604,0.3851008
0,3,39,3,1.157164,0.169385
0,3,39,4,7.053259,0.7370524
0,3,39,5,0.5929242,0.1119511
0,3,39,6,1.886834,0.3653074
0,3,39,7,3.714342,0.6026468
0,3,39,8,0.9719252,0.2236424
0,3,39,9,11.54081,1.763055
0,3,39,10,0.1186102,0.01025681
0,3,39,11,6.890404,1.010472
0,3,39,12,13.66276,3.137519
0,3,39,13,16.27581,5.431144
0,3,39,14,15.29282,4.39109
0,3,39,15,33.46924,14.53547
0,3,39,16,24.26034,6.386122
0,3,39,17,9.878741,2.584118
0,3,39,18,4.869785,1.170102
0,3,39,19,4.264617,0.4831803
0,3,39,20,1.369713,0.1385805
0,3,39,21,10.2156,1.873852
0,3,39,22,30.96898,11.7195
0,3,39,23,8.687396,1.191026
0,3,39,24,24.06915,10.97403
0,3,39,25,23.03545,22.44149
0,3,39,30,0.2987738,0.02571505
0,3,39,31,0.01222053,0.0001277805
0,3,39,32,0.01360646,0.0003763568
0,3,39,33,0.01715426,0.000413401
0,3,39,34,0.08296134,0.004840407
0,3,39,35,0.5698474,0.04010556
0,3,39,36,7.286685,1.339676
0,3,39,37,0.8855325,0.07282611
0,3,39,38,22.55762,12.00545
0,3,39,39,119.3719,167.1418
0,3,39,40,243.4853,290.3236
0,3,40,1,0.5877548,0.02945372
0,3,40,2,2.658527,0.3139862
0,3,40,3,0.8778795,0.1355
0,3,40,4,9.676277,0.9162081
0,3,40,5,1.052546,0.1910786
0,3,40,6,3.005286,0.5268888
0,3,40,7,5.691074,0.818031
0,3,40,8,1.840634,0.3839906
0,3,40,9,15.27263,2.040959
0,3,40,10,0.1282931,0.008019536
0,3,40,11,8.66393,1.071838
0,3,40,12,25.67,5.073792
0,3,40,13,16.12865,5.173156
0,3,40,14,13.94591,3.941432
0,3,40,15,45.97046,14.39445
0,3,40,16,28.90392,6.16875
0,3,40,17,10.78864,2.582706
0,3,40,18,7.193652,1.516497
0,3,40,19,3.858236,0.4309404
0,3,40,20,1.164451,0.1147897
0,3,40,21,10.08961,1.368707
0,3,40,22,59.27374,11.44424
0,3,40,23,12.82126,1.194062
0,3,40,24,38.54256,11.06892
0,3,40,25,29.87684,14.69215
0,3,40,30,0.2224044,0.02174263
0,3,40,31,0.01055892,0.0001186478
0,3,40,32,0.01840196,0.0003659327
0,3,40,33,0.01843717,0.0004042141
0,3,40,34,0.06014298,0.003994464
0,3,40,35,0.5331233,0.03466688
0,3,40,36,8.744123,1.704077
0,3,40,37,1.114214,0.0980257
0,3,40,38,33.83725,23.00463
0,3,40,39,197.6935,168.2557
0,3,40,40,409.5512,537.5725
0,4,1,1,3.05055,5.778234
0,4,1,2,7.682974,5.891914
0,4,1,3,3.5043,0.9719837
0,4,1,4,0.6815553,0.1349942
0,4,1,5,0.3953324,0.1353412
0,4,1,6,0.8986228,0.4416901
0,4,1,7,1.332818,0.6403561
0,4,1,8,0.4956596,0.1916885
0,4,1,9,0.9697658,0.2749742
0,4,1,10,0.04083576,0.004488955
0,4,1,11,0.4768263,0.07543208
0,4,1,12,3.013885,1.068641
0,4,1,13,1.886223,0.6129274
0,4,1,14,1.644799,0.4277554
0,4,1,15,2.122372,0.503036
0,4,1,16,2.107858,0.3834829
0,4,1,17,1.164117,0.2845619
0,4,1,18,0.7051227,0.1956245
0,4,1,19,0.355209,0.02855026
0,4,1,20,0.1365733,0.01108662
0,4,1,21,0.2445922,0.02967549
0,4,1,22,0.9693747,0.1205496
0,4,1,23,0.1850508,0.01729857
0,4,1,24,0.9706523,0.1214996
0,4,1,25,0.04687558,0.002471634
0,4,1,30,0.3406273,0.04700893
0,4,1,31,0.006064,7.437612E-05
0,4,1,32,0.09159476,0.003803537
0,4,1,33,0.2823858,0.06061888
0,4,1,34,2.395794,2.211129
0,4,1,35,0.072497,0.00383154
0,4,1,36,0.04448781,0.005424494
0,4,1,37,0.002595326,0.0003338396
0,4,1,38,0.04100475,0.002007063
0,4,1,39,0.07519891,0.004185733
0,4,1,40,0.07518192,0.006121276
0,4,2,1,7.636412,5.312523
0,4,2,2,6.718665,8.930366
0,4,2,3,11.98357,7.971257
0,4,2,4,0.7047203,0.328276
0,4,2,5,0.3761258,0.2356361
0,4,2,6,0.826432,0.7039025
0,4,2,7,1.243703,1.052311
0,4,2,8,0.5909077,0.3955361
0,4,2,9,0.9873436,0.5342417
0,4,2,10,0.1070981,0.02600234
0,4,2,11,0.7794958,0.2463332
0,4,2,12,4.179984,2.90329
0,4,2,13,3.894183,2.193409
0,4,2,14,3.354299,1.583477
0,4,2,15,5.126226,2.165675
0,4,2,16,4.065899,1.426742
0,4,2,17,1.899431,0.9137636
0,4,2,18,1.164818,0.6381141
0,4,2,19,1.200253,0.1901594
0,4,2,20,0.4536982,0.07249436
0,4,2,21,1.095804,0.2502335
0,4,2,22,2.281681,0.5403222
0,4,2,23,0.4324329,0.07506244
0,4,2,24,2.209919,0.5020614
0,4,2,25,0.2062956,0.02476008
0,4,2,30,1.213428,0.4248385
0,4,2,31,0.005427295,7.382824E-05
0,4,2,32,0.1135519,0.002851865
0,4,2,33,0.2680381,0.02157794
0,4,2,34,2.388563,1.197195
0,4,2,35,0.2652842,0.0257602
0,4,2,36,0.2036658,0.04298464
0,4,2,37,0.0148149,0.003398423
0,4,2,38,0.1806855,0.01648702
0,4,2,39,0.3445556,0.04335418
0,4,2,40,0.3373316,0.06178099
0,4,3,1,5.151031,1.261235
0,4,3,2,10.18753,5.844344
0,4,3,3,16.27137,23.74628
0,4,3,4,1.332882,0.482539
0,4,3,5,0.4911802,0.1704972
0,4,3,6,1.26315,0.5613731
0,4,3,7,2.072975,0.8492796
0,4,3,8,0.6002135,0.2465837
0,4,3,9,1.661422,0.4801719
0,4,3,10,0.1700993,0.05876511
0,4,3,11,0.7915905,0.1773647
0,4,3,12,3.762837,1.37944
0,4,3,13,3.183186,1.332645
0,4,3,14,2.460896,0.8255504
0,4,3,15,3.224905,1.064942
0,4,3,16,2.778594,0.6439812
0,4,3,17,1.476507,0.4440384
0,4,3,18,0.9273782,0.324759
0,4,3,19,1.043049,0.178272
0,4,3,20,0.3765713,0.06478786
0,4,3,21,0.7736039,0.1739902
0,4,3,22,1.888628,0.3789102
0,4,3,23,0.3595282,0.04371133
0,4,3,24,1.221783,0.2094974
0,4,3,25,0.10159,0.01110709
0,4,3,30,1.451165,1.304747
0,4,3,31,0.01217092,0.0003456086
0,4,3,32,0.08141137,0.004980713
0,4,3,33,0.2917724,0.0318275
0,4,3,34,3.383155,1.589502
0,4,3,35,0.3473465,0.06055025
0,4,3,36,0.2061953,0.02829501
0,4,3,37,0.008538602,0.0009913107
0,4,3,38,0.1190027,0.009347159
0,4,3,39,0.1794285,0.02425892
0,4,3,40,0.147496,0.02760698
0,4,4,1,0.6168832,0.1527415
0,4,4,2,1.005362,0.248073
0,4,4,3,0.8529641,0.2122436
0,4,4,4,6.529231,1.602617
0,4,4,5,3.39996,0.8328837
0,4,4,6,11.81458,2.89453
0,4,4,7,20.14951,4.925544
0,4,4,8,6.040025,1.481707
0,4,4,9,16.33969,4.021383
0,4,4,10,0.008776882,0.002180661
0,4,4,11,7.694104,1.89746
0,4,4,12,45.88571,11.25337
0,4,4,13,27.01186,6.708587
0,4,4,14,21.48136,5.295901
0,4,4,15,28.95507,7.146106
0,4,4,16,24.31817,5.968742
0,4,4,17,15.48383,3.806631
0,4,4,18,11.75284,2.890356
0,4,4,19,0.355622,0.08728278
0,4,4,20,0.1403858,0.03446193
0,4,4,21,0.5692233,0.1402001
0,4,4,22,13.60289,3.347025
0,4,4,23,2.675203,0.6534087
0,4,4,24,7.748379,1.903636
0,4,4,25,0.136722,0.03337349
0,4,4,30,0.08250111,0.02039923
0,4,4,31,0.006299838,0.001515085
0,4,4,32,0.01687376,0.004090193
0,4,4,33,0.02148883,0.005198932
0,4,4,34,0.2199529,0.05441187
0,4,4,35,0.2364563,0.05745338
0,4,4,36,0.2873265,0.07026535
0,4,4,37,0.06977288,0.01711908
0,4,4,38,0.09954147,0.02424145
0,4,4,39,0.315049,0.07727619
0,4,4,40,0.3994775,0.098267
0,4,5,1,0.09011471,0.02794389
0,4,5,2,0.06356294,0.01971043
0,4,5,3,0.1223182,0.0379299
0,4,5,4,0.7763966,0.2407545
0,4,5,5,0.1535355,0.04760999
0,4,5,6,0.8530783,0.2645336
0,4,5,7,1.721875,0.5339397
0,4,5,8,0.7416814,0.2299899
0,4,5,9,2.418003,0.7498049
0,4,5,10,0.002826242,0.0008763958
0,4,5,11,1.477776,0.4582475
0,4,5,12,14.68639,4.554137
0,4,5,13,13.77551,4.27168
0,4,5,14,12.81203,3.972921
0,4,5,15,15.466,4.795885
0,4,5,16,11.08473,3.437291
0,4,5,17,6.318412,1.959293
0,4,5,18,3.437302,1.065882
0,4,5,19,0.1044023,0.03237431
0,4,5,20,0.04417114,0.01369712
0,4,5,21,0.1530564,0.04746161
0,4,5,22,2.297472,0.7124279
0,4,5,23,0.7366675,0.2284354
0,4,5,24,5.021091,1.557001
0,4,5,25,0.08718655,0.02703593
0,4,5,30,0.01962901,0.006086802
0,4,5,32,0.00353786,0.001097063
0,4,5,33,0.005460695,0.00169332
0,4,5,34,0.04150486,0.01287033
0,4,5,35,0.04974332,0.01542502
0,4,5,36,0.06279884,0.01947343
0,4,5,37,0.01410928,0.004375176
0,4,5,38,0.03221759,0.009990424
0,4,5,39,0.2054296,0.06370222
0,4,5,40,0.2923132,0.09064421
0,4,6,1,0.07025303,0.01508246
0,4,6,2,0.03919898,0.008415528
0,4,6,3,0.1130262,0.02426535
0,4,6,4,0.7732041,0.1659973
0,4,6,5,0.2213539,0.04752218
0,4,6,6,0.4649923,0.09982855
0,4,6,7,1.088977,0.2337907
0,4,6,8,0.5317747,0.1141662
0,4,6,9,2.215627,0.47567
0,4,6,10,0.00206016,0.0004422909
0,4,6,11,1.689421,0.3626987
0,4,6,12,18.27444,3.923303
0,4,6,13,19.71202,4.231934
0,4,6,14,13.7534,2.952694
0,4,6,15,18.33981,3.93734
0,4,6,16,12.15883,2.610354
0,4,6,17,6.410898,1.376345
0,4,6,18,4.247608,0.9119111
0,4,6,19,0.1032877,0.02217464
0,4,6,20,0.04222811,0.009065862
0,4,6,21,0.1461334,0.0313731
0,4,6,22,2.323585,0.4988466
0,4,6,23,0.7947967,0.1706333
0,4,6,24,5.829248,1.251469
0,4,6,25,0.0797146,0.01711376
0,4,6,30,0.02123064,0.004557962
0,4,6,31,0.00126377,0.0002713157
0,4,6,32,0.004837303,0.001038508
0,4,6,33,0.007849027,0.001685089
0,4,6,34,0.04401873,0.009450288
0,4,6,35,0.0624183,0.01340045
0,4,6,36,0.06587279,0.0141421
0,4,6,37,0.01541951,0.003310386
0,4,6,38,0.03524395,0.007566458
0,4,6,39,0.1944726,0.04175088
0,4,6,40,0.2641134,0.05670189
0,4,7,1,0.06736367,0.01494848
0,4,7,2,0.03663356,0.008115425
0,4,7,3,0.1142855,0.0254475
0,4,7,4,0.6940876,0.1544387
0,4,7,5,0.241723,0.05386305
0,4,7,6,0.4999984,0.1115706
0,4,7,7,0.9986932,0.2210991
0,4,7,8,0.5312791,0.1188878
0,4,7,9,1.892246,0.4227644
0,4,7,10,0.001769482,0.0003934374
0,4,7,11,1.509611,0.3356962
0,4,7,12,16.42367,3.657925
0,4,7,13,17.22634,3.83239
0,4,7,14,12.07397,2.685903
0,4,7,15,16.96547,3.775907
0,4,7,16,10.44426,2.32338
0,4,7,17,5.44176,1.211677
0,4,7,18,3.715326,0.8272311
0,4,7,19,0.1004482,0.02235997
0,4,7,20,0.04072276,0.009058755
0,4,7,21,0.1466697,0.03271038
0,4,7,22,2.235976,0.4989001
0,4,7,23,0.6958772,0.1545381
0,4,7,24,5.044215,1.12199
0,4,7,25,0.06805132,0.01509825
0,4,7,30,0.02002618,0.004453688
0,4,7,31,0.001286688,0.0002860733
0,4,7,32,0.004359828,0.0009702815
0,4,7,33,0.006700945,0.001489022
0,4,7,34,0.04079048,0.009069698
0,4,7,35,0.06128161,0.0136507
0,4,7,36,0.06770644,0.0151063
0,4,7,37,0.0161524,0.003604446
0,4,7,38,0.03416837,0.007619337
0,4,7,39,0.1788079,0.03975061
0,4,7,40,0.2435368,0.05410484
0,4,8,1,0.09261782,0.01671468
0,4,8,2,0.05812712,0.01049017
0,4,8,3,0.0975936,0.01761266
0,4,8,4,0.7193168,0.1298147
0,4,8,5,0.1487924,0.02685246
0,4,8,6,0.4891457,0.08827531
0,4,8,7,1.225698,0.2212002
0,4,8,8,0.25793,0.04654799
0,4,8,9,1.634215,0.2949259
0,4,8,10,0.0022887,0.0004130404
0,4,8,11,1.420053,0.2562765
0,4,8,12,11.8555,2.13956
0,4,8,13,13.9065,2.509705
0,4,8,14,11.29414,2.038249
0,4,8,15,15.61564,2.818152
0,4,8,16,10.18273,1.837674
0,4,8,17,5.757982,1.039142
0,4,8,18,3.139416,0.56657
0,4,8,19,0.09417848,0.01699635
0,4,8,20,0.04021087,0.007256845
0,4,8,21,0.1461728,0.02637972
0,4,8,22,2.087107,0.3766594
0,4,8,23,0.8181918,0.147659
0,4,8,24,5.255701,0.9484951
0,4,8,25,0.09956324,0.01796814
0,4,8,30,0.01917192,0.003459951
0,4,8,32,0.004871899,0.0008792325
0,4,8,33,0.007643744,0.001379467
0,4,8,34,0.04098632,0.007396783
0,4,8,35,0.04918041,0.008875583
0,4,8,36,0.06273662,0.01132205
0,4,8,37,0.01463137,0.00264052
0,4,8,38,0.0358852,0.006476187
0,4,8,39,0.2428993,0.04383594
0,4,8,40,0.3269846,0.05901079
0,4,9,1,0.1786924,0.04254138
0,4,9,2,0.2137371,0.05088456
0,4,9,3,0.1539992,0.03666267
0,4,9,4,0.484414,0.1153247
0,4,9,5,0.6444352,0.1534213
0,4,9,6,1.473875,0.350887
0,4,9,7,2.486248,0.5919033
0,4,9,8,1.04425,0.2486057
0,4,9,9,1.925911,0.4585033
0,4,9,11,2.135367,0.5083676
0,4,9,12,14.93799,3.556298
0,4,9,13,14.96684,3.563163
0,4,9,14,10.50163,2.50013
0,4,9,15,16.73141,3.983252
0,4,9,16,9.47507,2.255734
0,4,9,17,5.014969,1.193916
0,4,9,18,2.845218,0.6773624
0,4,9,19,0.09374401,0.02231766
0,4,9,20,0.02887209,0.006873595
0,4,9,21,0.2022515,0.04815014
0,4,9,22,2.520717,0.6001085
0,4,9,23,0.7985475,0.1901105
0,4,9,24,4.807948,1.14463
0,4,9,25,0.04735681,0.01127425
0,4,9,30,0.01851081,0.004406874
0,4,9,31,0.002355284,0.0005607242
0,4,9,32,0.006447874,0.001535049
0,4,9,33,0.008411185,0.002002455
0,4,9,34,0.05229512,0.01244993
0,4,9,35,0.0809247,0.0192658
0,4,9,36,0.1038057,0.02471306
0,4,9,37,0.03000445,0.007143172
0,4,9,38,0.03985741,0.009488869
0,4,9,39,0.145688,0.034684
0,4,9,40,0.1750587,0.04167632
0,4,10,1,0.6283583,0.09247168
0,4,10,2,2.578968,0.9837635
0,4,10,3,3.63905,1.826066
0,4,10,4,0.2026106,0.1245125
0,4,10,5,0.1285593,0.04798476
0,4,10,6,0.2725689,0.1431229
0,4,10,7,0.4163602,0.2168711
0,4,10,8,0.1832442,0.07766823
0,4,10,9,0.3606201,0.1964566
0,4,10,10,0.03561385,0.06824796
0,4,10,11,0.2326623,0.1408764
0,4,10,12,1.103676,0.5959459
0,4,10,13,0.8639499,0.3926858
0,4,10,14,0.8513422,0.3360232
0,4,10,15,1.098922,0.3792573
0,4,10,16,1.08095,0.3463731
0,4,10,17,0.5645501,0.246915
0,4,10,18,0.3390858,0.2089253
0,4,10,19,2.590723,1.49536
0,4,10,20,0.9555508,0.586197
0,4,10,21,5.364112,3.020918
0,4,10,22,1.308872,0.6628683
0,4,10,23,0.2353542,0.04079285
0,4,10,24,0.564537,0.1151756
0,4,10,25,0.251434,0.04747631
0,4,10,30,0.6878852,0.4161299
0,4,10,31,0.01969834,0.0006674987
0,4,10,32,0.03116398,0.003177593
0,4,10,33,0.03729245,0.002960734
0,4,10,34,0.2804218,0.0364594
0,4,10,35,0.9424838,0.2552009
0,4,10,36,1.150714,0.2820632
0,4,10,37,0.08352605,0.01727102
0,4,10,38,0.2757257,0.03567315
0,4,10,39,0.5929674,0.08214812
0,4,10,40,0.5230168,0.07153057
0,4,11,1,0.06965857,0.02313965
0,4,11,2,0.1146071,0.03775693
0,4,11,3,0.08093251,0.0287029
0,4,11,4,0.3675082,0.1065001
0,4,11,5,0.2349644,0.06926532
0,4,11,6,0.6935951,0.1961388
0,4,11,7,1.052901,0.2953911
0,4,11,8,0.3901182,0.1142816
0,4,11,9,0.7738668,0.2275457
0,4,11,11,0.6567829,0.1878191
0,4,11,12,4.239883,1.355686
0,4,11,13,3.95592,1.395133
0,4,11,14,3.447654,1.207472
0,4,11,15,4.792773,1.687659
0,4,11,16,3.078554,1.043299
0,4,11,17,1.657832,0.5430071
0,4,11,18,1.122846,0.3564154
0,4,11,19,0.04204333,0.01465653
0,4,11,20,0.01463363,0.005145589
0,4,11,21,0.07043565,0.02446612
0,4,11,22,1.294976,0.3724764
0,4,11,23,0.3656587,0.1225648
0,4,11,24,1.430646,0.5038335
0,4,11,25,0.01904413,0.006155051
0,4,11,30,0.0108157,0.003822519
0,4,11,32,0.002388854,0.0007320037
0,4,11,33,0.002568444,0.00080421
0,4,11,34,0.01531828,0.005212057
0,4,11,35,0.0294086,0.00959505
0,4,11,36,0.05567997,0.01908161
0,4,11,37,0.01921617,0.006619774
0,4,11,38,0.01646025,0.005604349
0,4,11,39,0.05599369,0.01894759
0,4,11,40,0.07641861,0.02627485
0,4,12,12,0.001087167,0.0002574091
0,4,12,13,0.00729357,0.001724664
0,4,12,14,0.008308954,0.001963845
0,4,12,15,0.006713448,0.001586006
0,4,12,16,0.003247348,0.000767213
0,4,12,24,0.003242023,0.0007656483
0,4,13,1,0.01966265,0.003564483
0,4,13,2,0.008646756,0.00156536
0,4,13,3,0.01094096,0.001982342
0,4,13,4,0.04109515,0.007442819
0,4,13,5,0.01181652,0.002139103
0,4,13,6,0.02167602,0.003922693
0,4,13,7,0.03638447,0.006584379
0,4,13,8,0.01486326,0.002689598
0,4,13,9,0.04527199,0.008192246
0,4,13,11,0.05634763,0.01020297
0,4,13,12,0.1303009,0.0235671
0,4,13,13,0.5025787,0.09094719
0,4,13,14,0.3079323,0.05562521
0,4,13,15,0.8053418,0.1458737
0,4,13,16,0.3362126,0.06085861
0,4,13,17,0.09514026,0.01720932
0,4,13,18,0.03936203,0.007118378
0,4,13,19,0.009907355,0.001795146
0,4,13,20,0.003847407,0.0006971409
0,4,13,21,0.01041491,0.001886092
0,4,13,22,0.1210591,0.0219226
0,4,13,23,0.1235539,0.02239352
0,4,13,24,0.4216062,0.07649478
0,4,13,25,0.01483924,0.002692064
0,4,13,30,0.001967888,0.0003565451
0,4,13,34,0.004986274,0.0009038016
0,4,13,35,0.006393143,0.001159068
0,4,13,36,0.006469234,0.001172305
0,4,13,37,0.001928959,0.0003496371
0,4,13,38,0.003730347,0.0006761983
0,4,13,39,0.03107359,0.005634599
0,4,13,40,0.0346499,0.006281497
0,4,14,1,0.08541095,0.01541423
0,4,14,2,0.0595453,0.01074619
0,4,14,3,0.05694666,0.01027721
0,4,14,4,0.2197469,0.03965791
0,4,14,5,0.06283554,0.01133999
0,4,14,6,0.1569076,0.02831728
0,4,14,7,0.2625125,0.04737588
0,4,14,8,0.08941304,0.0161365
0,4,14,9,0.304247,0.05490768
0,4,14,10,0.001205038,0.0002174748
0,4,14,11,0.2797841,0.05049274
0,4,14,12,0.980343,0.1769225
0,4,14,13,4.750662,0.8573536
0,4,14,14,2.271015,0.4098533
0,4,14,15,5.905857,1.06584
0,4,14,16,1.776255,0.3205613
0,4,14,17,0.4565583,0.08239513
0,4,14,18,0.2316968,0.0418143
0,4,14,19,0.05131283,0.00926045
0,4,14,20,0.01997264,0.003604472
0,4,14,21,0.06248208,0.01127617
0,4,14,22,0.7112022,0.1283508
0,4,14,23,0.4848136,0.08749482
0,4,14,24,2.219038,0.4004754
0,4,14,25,0.0738116,0.01332093
0,4,14,30,0.01004414,0.001812671
0,4,14,32,0.002498166,0.000450846
0,4,14,33,0.003524777,0.0006361181
0,4,14,34,0.0212114,0.003828038
0,4,14,35,0.02727477,0.004922298
0,4,14,36,0.03500337,0.006317071
0,4,14,37,0.00980926,0.001770281
0,4,14,38,0.01832524,0.003307166
0,4,14,39,0.1675381,0.03023593
0,4,14,40,0.1747056,0.03152942
0,4,15,1,0.09349501,0.01691672
0,4,15,2,0.0545816,0.009886927
0,4,15,3,0.04751901,0.008608479
0,4,15,4,0.1818787,0.03294215
0,4,15,5,0.06546038,0.01185283
0,4,15,6,0.1277364,0.02314838
0,4,15,7,0.2042462,0.03702233
0,4,15,8,0.08910833,0.01613447
0,4,15,9,0.2504351,0.04536535
0,4,15,10,0.001377228,0.0002493415
0,4,15,11,0.2298891,0.04165236
0,4,15,12,0.7712874,0.1396664
0,4,15,13,1.756367,0.3182828
0,4,15,14,1.312588,0.2381797
0,4,15,15,1.915491,0.3465776
0,4,15,16,1.168006,0.2116383
0,4,15,17,0.6961293,0.1261317
0,4,15,18,0.2224158,0.04029967
0,4,15,19,0.03766786,0.006827867
0,4,15,20,0.01507504,0.002732592
0,4,15,21,0.04856043,0.008804768
0,4,15,22,0.4967676,0.09003098
0,4,15,23,0.5448074,0.09873891
0,4,15,24,1.640127,0.2971535
0,4,15,25,0.06598809,0.01194661
0,4,15,30,0.008201308,0.001486001
