perodFrom,periodTo,zoneFrom,zoneTo,Auto,Transit
1,4,6,22,45.05358,28.97236
1,4,6,23,8.265628,6.488475
1,4,6,24,26.86118,21.54983
1,4,6,25,1.154139,0.8213558
1,4,6,30,0.9352138,0.6882504
1,4,6,31,0.06866445,0.264239
1,4,6,32,0.1954407,0.5073928
1,4,6,33,0.4225007,0.6292472
1,4,6,34,1.626871,1.379694
1,4,6,35,1.654979,1.787559
1,4,6,36,1.121614,1.608633
1,4,6,37,0.1527084,0.47542
1,4,6,38,0.9867381,1.087428
1,4,6,39,1.425141,1.442494
1,4,6,40,1.405375,1.881421
1,4,7,1,4.989195,2.964926
1,4,7,2,4.837959,2.611916
1,4,7,3,3.7977,2.702394
1,4,7,4,62.43195,51.02501
1,4,7,5,24.83823,21.66746
1,4,7,6,44.7186,26.98677
1,4,7,7,63.85064,33.05286
1,4,7,8,27.06545,19.68154
1,4,7,9,73.00681,46.18016
1,4,7,10,0.7865769,0.4908113
1,4,7,11,22.58564,16.62393
1,4,7,12,99.96778,51.31197
1,4,7,13,40.10823,33.89703
1,4,7,14,45.89148,40.0428
1,4,7,15,55.6519,42.63381
1,4,7,16,76.621,63.22894
1,4,7,17,46.85871,36.07398
1,4,7,18,26.73432,19.53551
1,4,7,19,3.372308,2.585382
1,4,7,20,1.544503,1.019067
1,4,7,21,2.199706,1.546252
1,4,7,22,46.91933,31.18343
1,4,7,23,8.010376,6.400031
1,4,7,24,26.53163,21.4907
1,4,7,25,1.149798,0.8339223
1,4,7,30,0.9604374,0.7137579
1,4,7,31,0.06822733,0.2554095
1,4,7,32,0.1885132,0.4914389
1,4,7,33,0.4195744,0.6169805
1,4,7,34,1.623167,1.398015
1,4,7,35,1.733739,1.835161
1,4,7,36,1.179349,1.630838
1,4,7,37,0.1614362,0.4780994
1,4,7,38,1.018471,1.104636
1,4,7,39,1.475995,1.434757
1,4,7,40,1.534029,1.892805
1,4,8,1,5.037679,2.421812
1,4,8,2,5.913193,2.494068
1,4,8,3,3.002181,2.04184
1,4,8,4,51.22186,35.3734
1,4,8,5,22.02267,13.68572
1,4,8,6,49.0265,21.98842
1,4,8,7,75.78394,36.12667
1,4,8,8,17.85723,8.330785
1,4,8,9,63.33474,35.04664
1,4,8,10,0.7317241,0.3887546
1,4,8,11,22.2566,14.01402
1,4,8,12,79.82798,32.24089
1,4,8,13,34.43702,27.94302
1,4,8,14,43.22678,34.75541
1,4,8,15,56.35953,38.49286
1,4,8,16,79.33389,59.11404
1,4,8,17,45.39788,31.19757
1,4,8,18,26.4206,16.35759
1,4,8,19,3.060427,2.068681
1,4,8,20,1.409639,0.7868784
1,4,8,21,2.319072,1.309837
1,4,8,22,48.90689,26.59888
1,4,8,23,8.994896,6.144327
1,4,8,24,28.52242,20.01838
1,4,8,25,1.273673,0.7389064
1,4,8,30,0.8613704,0.568934
1,4,8,31,0.05786113,0.2215784
1,4,8,32,0.145642,0.3996144
1,4,8,33,0.3154577,0.5049987
1,4,8,34,1.312309,1.07795
1,4,8,35,1.491536,1.485142
1,4,8,36,1.214338,1.456689
1,4,8,37,0.1770989,0.4537221
1,4,8,38,1.078501,0.9928324
1,4,8,39,1.667054,1.335071
1,4,8,40,1.624656,1.741269
1,4,9,1,6.889224,4.618649
1,4,9,2,9.896379,5.429689
1,4,9,3,5.110909,3.639765
1,4,9,4,93.05525,82.36911
1,4,9,5,27.44891,30.89812
1,4,9,6,52.61589,47.52303
1,4,9,7,75.94895,61.56362
1,4,9,8,33.48876,33.22358
1,4,9,9,86.51099,51.57944
1,4,9,10,1.103955,0.6982047
1,4,9,11,36.69869,30.02924
1,4,9,12,117.2547,70.44143
1,4,9,13,47.15629,46.49463
1,4,9,14,52.20591,53.04193
1,4,9,15,65.77086,57.10266
1,4,9,16,88.32097,82.98277
1,4,9,17,52.73302,48.22731
1,4,9,18,29.52645,24.68884
1,4,9,19,4.941483,3.644619
1,4,9,20,2.038267,1.370865
1,4,9,21,4.268201,2.73019
1,4,9,22,106.426,73.21633
1,4,9,23,11.7569,9.88723
1,4,9,24,30.48199,27.91084
1,4,9,25,2.229843,1.577729
1,4,9,30,1.225921,0.9441943
1,4,9,31,0.09036716,0.2918467
1,4,9,32,0.1951927,0.4966507
1,4,9,33,0.2785233,0.5571664
1,4,9,34,1.35043,1.415838
1,4,9,35,2.781821,2.609446
1,4,9,36,2.712415,2.651261
1,4,9,37,0.434355,0.7712636
1,4,9,38,2.104245,1.840878
1,4,9,39,2.738617,2.235084
1,4,9,40,2.666597,2.697007
1,4,10,1,4.07232,5.215822
1,4,10,2,13.56939,15.5968
1,4,10,3,24.57688,26.25118
1,4,10,4,2.109621,2.195888
1,4,10,5,0.6920624,0.8903319
1,4,10,6,0.8774371,1.086106
1,4,10,7,1.187674,1.383724
1,4,10,8,0.6683186,0.8533076
1,4,10,9,1.097549,1.168649
1,4,10,10,8.900046,5.901481
1,4,10,11,0.6110246,0.7178884
1,4,10,12,1.075737,1.033751
1,4,10,13,0.8429628,1.184799
1,4,10,14,1.103782,1.583992
1,4,10,15,1.238825,1.87245
1,4,10,16,2.139856,3.053526
1,4,10,17,1.151085,1.507482
1,4,10,18,0.5574632,0.6775589
1,4,10,19,37.88862,40.64406
1,4,10,20,11.40523,10.05545
1,4,10,21,19.48716,19.60277
1,4,10,22,6.886988,6.911967
1,4,10,23,0.809893,1.007521
1,4,10,24,1.586411,2.2865
1,4,10,25,1.3362,1.53129
1,4,10,30,11.04858,13.48088
1,4,10,31,0.1815573,0.2156888
1,4,10,32,0.3531802,0.4326984
1,4,10,33,0.536037,0.6908966
1,4,10,34,1.807977,2.487538
1,4,10,35,10.64218,10.55378
1,4,10,36,6.183517,7.099893
1,4,10,37,0.4065828,0.6708186
1,4,10,38,2.556483,3.00664
1,4,10,39,1.727249,1.944021
1,4,10,40,1.300608,1.549365
1,4,11,1,1.590373,2.115663
1,4,11,2,3.481498,4.201219
1,4,11,3,1.816772,2.314853
1,4,11,4,38.43434,51.72837
1,4,11,5,6.868908,14.32482
1,4,11,6,16.21213,28.53537
1,4,11,7,23.66189,37.44195
1,4,11,8,9.964152,18.76623
1,4,11,9,36.05895,50.87834
1,4,11,10,0.4147283,0.5118746
1,4,11,11,13.90561,23.88137
1,4,11,12,47.95077,59.08934
1,4,11,13,18.82899,35.76048
1,4,11,14,20.49938,42.31858
1,4,11,15,22.4894,41.02852
1,4,11,16,34.81666,68.04282
1,4,11,17,23.49821,45.12801
1,4,11,18,15.13619,27.25772
1,4,11,19,1.846795,2.431689
1,4,11,20,0.8344053,0.9987457
1,4,11,21,1.64509,1.985353
1,4,11,22,44.36226,70.21443
1,4,11,23,4.379617,8.209597
1,4,11,24,10.26861,20.20905
1,4,11,25,0.7191563,0.9899175
1,4,11,30,0.4099941,0.5628819
1,4,11,31,0.02717988,0.1087565
1,4,11,32,0.06078059,0.1858029
1,4,11,33,0.0756274,0.2227591
1,4,11,34,0.281381,0.5220852
1,4,11,35,0.9079901,1.312032
1,4,11,36,1.14932,1.615771
1,4,11,37,0.2053997,0.4302884
1,4,11,38,0.6528888,1.05074
1,4,11,39,0.8394572,1.204158
1,4,11,40,0.8565311,1.43321
1,4,12,1,0.002724176,0.001830838
1,4,12,2,0.003650474,0.002041608
1,4,12,3,0.00132902,0.001269925
1,4,12,4,0.01786662,0.01634187
1,4,12,5,0.01457637,0.01299904
1,4,12,6,0.02294048,0.01842134
1,4,12,7,0.03854629,0.02666366
1,4,12,8,0.018952,0.01345505
1,4,12,9,0.04257347,0.02810831
1,4,12,11,0.01477919,0.01279308
1,4,12,12,0.07282493,0.03682045
1,4,12,13,0.02582219,0.0223428
1,4,12,14,0.03767689,0.03162486
1,4,12,15,0.0443763,0.03755286
1,4,12,16,0.06949228,0.06060548
1,4,12,17,0.04032014,0.02895723
1,4,12,18,0.02183181,0.01398866
1,4,12,19,0.001260486,0.001286693
1,4,12,22,0.03835075,0.0317337
1,4,12,23,0.00917732,0.008780198
1,4,12,24,0.03060247,0.02621231
1,4,12,25,0.001367857,0.0009137865
1,4,12,36,0.0006741363,0.001014869
1,4,12,39,0.001834981,0.001336512
1,4,12,40,0.001701138,0.00154773
1,4,13,1,1.228286,0.65469
1,4,13,2,1.901025,0.8071386
1,4,13,3,0.5400433,0.4987458
1,4,13,4,7.041591,5.091286
1,4,13,5,4.737339,3.681853
1,4,13,6,7.808094,5.335047
1,4,13,7,12.90036,7.262672
1,4,13,8,5.948472,4.007303
1,4,13,9,14.06191,7.434869
1,4,13,10,0.1267552,0.09033442
1,4,13,11,5.446315,3.348999
1,4,13,12,30.79221,11.38592
1,4,13,13,9.251569,4.447206
1,4,13,14,15.85856,8.398134
1,4,13,15,36.85996,14.39359
1,4,13,16,37.55314,22.15703
1,4,13,17,17.97805,10.37135
1,4,13,18,9.213849,5.014699
1,4,13,19,0.4765994,0.4750133
1,4,13,20,0.1848216,0.1534568
1,4,13,21,0.3941867,0.2894331
1,4,13,22,11.46242,7.180118
1,4,13,23,4.037053,2.733047
1,4,13,24,18.19875,10.39653
1,4,13,25,0.6974081,0.3371869
1,4,13,30,0.1313141,0.126656
1,4,13,31,0.007624303,0.04867503
1,4,13,32,0.02003887,0.08489735
1,4,13,33,0.04622347,0.1104612
1,4,13,34,0.2176681,0.2436681
1,4,13,35,0.1877358,0.301154
1,4,13,36,0.225724,0.3892736
1,4,13,37,0.03857614,0.1316555
1,4,13,38,0.2440211,0.2648612
1,4,13,39,0.885357,0.5003206
1,4,13,40,0.7780171,0.5896599
1,4,14,1,4.574158,2.544626
1,4,14,2,7.464266,3.25221
1,4,14,3,2.280283,2.082383
1,4,14,4,22.30707,15.36278
1,4,14,5,16.14875,13.31878
1,4,14,6,29.16549,19.60173
1,4,14,7,46.50304,26.28658
1,4,14,8,21.29826,14.74883
1,4,14,9,50.56045,27.15253
1,4,14,10,0.4855812,0.3563563
1,4,14,11,17.83535,11.88935
1,4,14,12,112.0066,42.30366
1,4,14,13,49.42467,27.63885
1,4,14,14,40.95913,19.93628
1,4,14,15,104.85,51.33595
1,4,14,16,143.7477,79.1573
1,4,14,17,68.03466,37.31105
1,4,14,18,30.21171,17.98461
1,4,14,19,1.958603,1.9043
1,4,14,20,0.7486123,0.620627
1,4,14,21,1.79299,1.237269
1,4,14,22,42.32183,26.13595
1,4,14,23,17.08664,11.78081
1,4,14,24,54.14688,34.688
1,4,14,25,2.336569,1.196417
1,4,14,30,0.5167925,0.4926129
1,4,14,31,0.02504407,0.1788135
1,4,14,32,0.07393897,0.3394419
1,4,14,33,0.1697135,0.4383244
1,4,14,34,0.8281956,0.9757849
1,4,14,35,0.738653,1.218646
1,4,14,36,1.026516,1.654652
1,4,14,37,0.1702946,0.5652462
1,4,14,38,1.025587,1.09754
1,4,14,39,3.259324,1.971549
1,4,14,40,3.099477,2.439742
1,4,15,1,4.425937,2.755615
1,4,15,2,7.692445,3.681003
1,4,15,3,2.059443,2.367494
1,4,15,4,19.3563,13.99328
1,4,15,5,14.93956,12.92112
1,4,15,6,24.42746,19.1199
1,4,15,7,38.66101,24.65146
1,4,15,8,18.26113,15.07278
1,4,15,9,44.86445,25.93517
1,4,15,10,0.4994016,0.4042319
1,4,15,11,16.64244,11.22922
1,4,15,12,101.3258,42.37386
1,4,15,13,85.83745,41.9239
1,4,15,14,94.57265,52.60029
1,4,15,15,158.5894,54.58099
1,4,15,16,165.9522,95.15414
1,4,15,17,61.41064,38.69589
1,4,15,18,27.60408,17.59526
1,4,15,19,1.876255,2.119038
1,4,15,20,0.7174139,0.6928703
1,4,15,21,1.797047,1.389086
1,4,15,22,27.87819,18.61592
1,4,15,23,17.64646,11.86427
1,4,15,24,93.08813,51.17712
1,4,15,25,3.617042,1.760155
1,4,15,30,0.4735525,0.5542386
1,4,15,31,0.02218853,0.1946341
1,4,15,32,0.06390587,0.3787399
1,4,15,33,0.1468883,0.4923976
1,4,15,34,0.7448237,1.091078
1,4,15,35,0.6727836,1.342757
1,4,15,36,0.7190259,1.701309
1,4,15,37,0.1116057,0.5549794
1,4,15,38,0.8968621,1.183023
1,4,15,39,4.929432,2.643317
1,4,15,40,5.469554,3.560483
1,4,16,1,9.934949,6.040509
1,4,16,2,17.88664,8.322878
1,4,16,3,5.624413,5.223851
1,4,16,4,47.48325,31.8981
1,4,16,5,31.57284,26.14351
1,4,16,6,58.30362,39.77851
1,4,16,7,90.33286,52.56999
1,4,16,8,41.25103,30.28191
1,4,16,9,96.035,53.54282
1,4,16,10,1.283214,0.9166397
1,4,16,11,40.85049,26.46044
1,4,16,12,240.9012,96.77914
1,4,16,13,163.1994,93.83551
1,4,16,14,171.3685,103.4159
1,4,16,15,263.0526,120.5521
1,4,16,16,293.4249,169.3933
1,4,16,17,157.1349,92.53353
1,4,16,18,75.00251,43.15497
1,4,16,19,5.318635,4.902119
1,4,16,20,2.087321,1.654918
1,4,16,21,5.133044,3.321183
1,4,16,22,90.96159,54.92783
1,4,16,23,48.10174,37.65505
1,4,16,24,159.3607,96.26369
1,4,16,25,6.732541,3.36301
1,4,16,30,1.30386,1.231119
1,4,16,31,0.05387231,0.4043799
1,4,16,32,0.1454906,0.7351333
1,4,16,33,0.3248074,0.9823675
1,4,16,34,1.688991,2.241806
1,4,16,35,1.952152,3.09788
1,4,16,36,2.858821,4.248949
1,4,16,37,0.4575025,1.417318
1,4,16,38,2.606352,2.723509
1,4,16,39,9.967237,5.566983
1,4,16,40,11.1259,7.363697
1,4,17,1,6.991734,3.816023
1,4,17,2,11.25156,4.821161
1,4,17,3,3.887116,3.158982
1,4,17,4,37.22147,24.35727
1,4,17,5,25.31069,18.67082
1,4,17,6,45.40256,29.00795
1,4,17,7,72.06062,38.90512
1,4,17,8,32.95488,21.11429
1,4,17,9,73.96607,39.23199
1,4,17,10,0.8495256,0.5463429
1,4,17,11,31.05185,19.53452
1,4,17,12,178.473,63.48833
1,4,17,13,88.4808,53.19335
1,4,17,14,99.56569,63.57746
1,4,17,15,149.5769,77.06551
1,4,17,16,226.1237,128.1175
1,4,17,17,83.27744,39.58955
1,4,17,18,52.38995,26.00712
1,4,17,19,3.630897,2.9881
1,4,17,20,1.473538,1.030298
1,4,17,21,3.161643,1.932022
1,4,17,22,72.43724,42.27114
1,4,17,23,33.2692,22.83314
1,4,17,24,90.76407,54.17381
1,4,17,25,3.722851,1.852462
1,4,17,30,0.9457945,0.7732508
1,4,17,31,0.04598209,0.2798842
1,4,17,32,0.1235773,0.5050464
1,4,17,33,0.2646102,0.6459406
1,4,17,34,1.311567,1.44622
1,4,17,35,1.476164,1.999134
1,4,17,36,1.943904,2.572968
1,4,17,37,0.3250791,0.8833837
1,4,17,38,1.870911,1.702832
1,4,17,39,5.274722,3.011937
1,4,17,40,5.373268,3.79709
1,4,18,1,2.216228,1.514591
1,4,18,2,3.834272,2.071142
1,4,18,3,1.343428,1.221198
1,4,18,4,17.89193,13.58551
1,4,18,5,9.797992,8.263947
1,4,18,6,17.70401,13.59564
1,4,18,7,27.36276,18.51358
1,4,18,8,13.41044,9.821422
1,4,18,9,29.04029,18.18341
1,4,18,10,0.3341325,0.2290154
1,4,18,11,13.70812,10.32125
1,4,18,12,75.89164,34.81175
1,4,18,13,32.75406,24.39772
1,4,18,14,37.8955,29.75192
1,4,18,15,47.94461,32.55212
1,4,18,16,84.71662,57.13936
1,4,18,17,41.5902,25.18299
1,4,18,18,14.90455,7.919718
1,4,18,19,1.529108,1.278094
1,4,18,20,0.6447375,0.4657465
1,4,18,21,1.19167,0.80283
1,4,18,22,35.38247,25.61122
1,4,18,23,12.034,9.446944
1,4,18,24,26.48256,19.50284
1,4,18,25,0.9475058,0.6091019
1,4,18,30,0.3842974,0.3198659
1,4,18,31,0.02184902,0.1104914
1,4,18,32,0.04282139,0.1732161
1,4,18,33,0.07820257,0.2243105
1,4,18,34,0.3928197,0.5058821
1,4,18,35,0.6713018,0.8446329
1,4,18,36,0.9283688,1.08327
1,4,18,37,0.1618832,0.3619412
1,4,18,38,0.8806809,0.7686685
1,4,18,39,1.335327,1.00805
1,4,18,40,1.393244,1.312558
1,4,19,1,9.104558,12.40593
1,4,19,2,36.9572,40.67184
1,4,19,3,37.46652,37.88034
1,4,19,4,43.32939,33.5414
1,4,19,5,7.011658,8.876167
1,4,19,6,11.40538,13.77386
1,4,19,7,17.08551,18.91008
1,4,19,8,7.398195,9.303751
1,4,19,9,23.84574,19.54874
1,4,19,10,79.67432,53.13728
1,4,19,11,11.36877,10.05973
1,4,19,12,21.47719,22.28859
1,4,19,13,11.42374,16.98656
1,4,19,14,11.84332,18.42965
1,4,19,15,13.04957,21.24963
1,4,19,16,21.41992,32.77018
1,4,19,17,13.82425,17.60404
1,4,19,18,8.637917,9.44387
1,4,19,19,594.33,386.5494
1,4,19,20,300.9659,163.271
1,4,19,21,278.387,175.6471
1,4,19,22,73.71636,58.53213
1,4,19,23,8.174131,9.609772
1,4,19,24,14.60709,19.55895
1,4,19,25,7.737941,7.476055
1,4,19,30,27.73398,28.59353
1,4,19,31,7.150269,5.458392
1,4,19,32,11.32421,9.17524
1,4,19,33,11.68616,9.644684
1,4,19,34,4.589669,5.390422
1,4,19,35,238.2606,161.8762
1,4,19,36,365.1399,240.7428
1,4,19,37,29.07634,27.2164
1,4,19,38,44.51055,42.49211
1,4,19,39,8.87526,9.563137
1,4,19,40,6.709692,8.000955
1,4,20,1,1.811362,2.246532
1,4,20,2,7.764205,7.662934
1,4,20,3,5.409049,5.263191
1,4,20,4,9.426845,6.821546
1,4,20,5,1.602042,1.833796
1,4,20,6,2.662888,2.842945
1,4,20,7,4.047966,3.952928
1,4,20,8,1.641572,1.878361
1,4,20,9,5.053064,3.88378
1,4,20,10,16.0389,10.02144
1,4,20,11,2.407671,2.003073
1,4,20,12,4.206813,4.133842
1,4,20,13,2.130655,3.055674
1,4,20,14,2.226282,3.332095
1,4,20,15,2.381212,3.843831
1,4,20,16,4.168355,6.127172
1,4,20,17,2.812732,3.416814
1,4,20,18,1.821192,1.865807
1,4,20,19,150.6211,92.00614
1,4,20,20,48.13274,22.25151
1,4,20,21,65.89589,40.23872
1,4,20,22,15.11562,11.54958
1,4,20,23,1.625547,1.87332
1,4,20,24,2.776733,3.784394
1,4,20,25,1.245283,1.164832
1,4,20,30,2.266991,2.526609
1,4,20,31,0.4995838,0.4795584
1,4,20,32,0.8555258,0.8493065
1,4,20,33,0.807429,0.8549282
1,4,20,34,0.3814196,0.5252267
1,4,20,35,33.0295,23.69479
1,4,20,36,86.50713,53.69481
1,4,20,37,6.588824,5.962921
1,4,20,38,11.53399,10.24172
1,4,20,39,1.565513,1.641854
1,4,20,40,1.201535,1.415933
1,4,21,1,3.957461,5.033216
1,4,21,2,16.91319,17.47235
1,4,21,3,12.32501,12.60561
1,4,21,4,11.15178,8.102621
1,4,21,5,2.185441,2.595407
1,4,21,6,3.341715,3.764545
1,4,21,7,4.93237,5.105079
1,4,21,8,2.433392,2.738006
1,4,21,9,8.070984,5.602087
1,4,21,10,20.78258,14.30393
1,4,21,11,3.86571,2.931903
1,4,21,12,9.245086,7.44011
1,4,21,13,4.872801,6.059229
1,4,21,14,5.022315,6.613005
1,4,21,15,5.734195,7.547118
1,4,21,16,9.217987,11.79633
1,4,21,17,5.593026,5.91074
1,4,21,18,3.210547,2.958862
1,4,21,19,206.0208,139.5513
1,4,21,20,70.57454,42.99971
1,4,21,21,132.3742,66.64106
1,4,21,22,42.82272,27.61511
1,4,21,23,3.458255,3.331385
1,4,21,24,6.462193,6.914742
1,4,21,25,9.370542,7.269147
1,4,21,30,5.218514,5.995916
1,4,21,31,0.3513931,0.329795
1,4,21,32,0.6015749,0.6102502
1,4,21,33,0.6102895,0.6369215
1,4,21,34,0.7936741,1.119641
1,4,21,35,26.6627,20.17215
1,4,21,36,136.2182,93.09987
1,4,21,37,11.0939,10.98389
1,4,21,38,23.38048,20.77155
1,4,21,39,11.11121,9.357784
1,4,21,40,8.35525,7.710978
1,4,22,1,8.155273,7.029477
1,4,22,2,26.83722,18.43275
1,4,22,3,16.7796,11.87426
1,4,22,4,81.62513,60.63012
1,4,22,5,17.36766,16.12381
1,4,22,6,36.07433,30.08522
1,4,22,7,52.42424,38.99572
1,4,22,8,24.98635,21.48605
1,4,22,9,87.50311,54.37865
1,4,22,10,11.78589,6.610227
1,4,22,11,43.39156,36.71902
1,4,22,12,135.3495,70.78609
1,4,22,13,57.38512,48.33545
1,4,22,14,58.9462,53.46611
1,4,22,15,73.42742,57.15866
1,4,22,16,105.0697,90.54536
1,4,22,17,67.51515,56.60103
1,4,22,18,42.68761,35.75794
1,4,22,19,45.54037,31.15257
1,4,22,20,15.32277,8.819198
1,4,22,21,56.35509,30.58943
1,4,22,22,223.8023,171.1773
1,4,22,23,29.0743,28.02423
1,4,22,24,48.35745,41.03775
1,4,22,25,26.02556,15.15973
1,4,22,30,5.224543,4.204391
1,4,22,31,0.1990767,0.4112856
1,4,22,32,0.3610771,0.6598424
1,4,22,33,0.3695082,0.6070262
1,4,22,34,1.448404,1.704104
1,4,22,35,9.306355,7.302358
1,4,22,36,47.41604,31.54758
1,4,22,37,4.446722,4.179217
1,4,22,38,47.96551,28.70819
1,4,22,39,35.61634,21.48103
1,4,22,40,31.6276,19.90964
1,4,23,1,1.272792,1.108291
1,4,23,2,3.562297,2.207059
1,4,23,3,1.487366,1.412778
1,4,23,4,15.59352,10.89699
1,4,23,5,4.921434,4.480189
1,4,23,6,9.32496,6.717826
1,4,23,7,13.41255,8.574215
1,4,23,8,6.985631,5.541095
1,4,23,9,22.39683,13.01009
1,4,23,10,0.4960597,0.3675094
1,4,23,11,10.73739,7.759967
1,4,23,12,48.92265,23.91885
1,4,23,13,31.94903,24.18764
1,4,23,14,36.16589,33.21133
1,4,23,15,44.71096,30.23868
1,4,23,16,78.8212,83.43324
1,4,23,17,39.17167,36.64956
1,4,23,18,17.47739,15.63988
1,4,23,19,2.358514,1.941236
1,4,23,20,1.027913,0.7385854
1,4,23,21,3.624112,2.127672
1,4,23,22,57.01764,40.88087
1,4,23,23,35.75358,35.92064
1,4,23,24,37.49829,31.62052
1,4,23,25,2.792531,1.720039
1,4,23,30,0.2775279,0.3062084
1,4,23,31,0.004636269,0.04094129
1,4,23,32,0.02165617,0.09465677
1,4,23,33,0.03711497,0.1466416
1,4,23,34,0.1719672,0.3403336
1,4,23,35,0.6758997,0.8782228
1,4,23,36,2.40814,2.008797
1,4,23,37,0.3625581,0.5042807
1,4,23,38,1.91335,1.51789
1,4,23,39,3.654178,2.284398
1,4,23,40,4.258238,2.886803
1,4,24,1,3.072593,2.824342
1,4,24,2,7.363772,5.1017
1,4,24,3,1.996832,2.585285
1,4,24,4,13.5808,13.00516
1,4,24,5,10.67335,11.85937
1,4,24,6,19.82724,19.3922
1,4,24,7,28.88538,24.82581
1,4,24,8,14.2336,15.29035
1,4,24,9,32.01014,26.1205
1,4,24,10,0.4429123,0.4887237
1,4,24,11,12.34607,12.07193
1,4,24,12,97.98873,61.2149
1,4,24,13,96.19521,75.25614
1,4,24,14,83.8568,76.85308
1,4,24,15,223.663,137.0425
1,4,24,16,192.4747,165.7308
1,4,24,17,69.46596,62.62829
1,4,24,18,26.41216,23.90987
1,4,24,19,1.800969,2.437683
1,4,24,20,0.7468634,0.8579728
1,4,24,21,2.520427,2.263403
1,4,24,22,50.05104,49.00505
1,4,24,23,29.20612,29.79807
1,4,24,24,177.7653,151.4576
1,4,24,25,9.385703,7.78918
1,4,24,30,0.3185497,0.5249205
1,4,24,31,0.004240033,0.06199742
1,4,24,32,0.02918704,0.2140561
1,4,24,33,0.07173319,0.3498592
1,4,24,34,0.4238773,0.8523963
1,4,24,35,0.5409691,1.232325
1,4,24,36,1.536541,2.31639
1,4,24,37,0.2465099,0.6647383
1,4,24,38,2.353671,2.335843
1,4,24,39,8.538975,5.112639
1,4,24,40,13.40138,8.397782
1,4,25,1,0.9796348,1.124642
1,4,25,2,4.410325,3.921045
1,4,25,3,1.878283,1.865762
1,4,25,4,4.646373,3.623871
1,4,25,5,1.124907,1.201557
1,4,25,6,2.130157,1.957272
1,4,25,7,3.082546,2.572862
1,4,25,8,1.44627,1.419647
1,4,25,9,4.156681,2.751385
1,4,25,10,1.577169,1.435254
1,4,25,11,1.916633,1.501076
1,4,25,12,8.107659,4.647589
1,4,25,13,8.193419,5.330018
1,4,25,14,7.713109,5.445311
1,4,25,15,17.48094,9.164845
1,4,25,16,15.85422,11.06794
1,4,25,17,6.077222,4.252788
1,4,25,18,2.636774,1.900286
1,4,25,19,7.156292,7.085427
1,4,25,20,1.954982,1.558817
1,4,25,21,11.0976,8.327266
1,4,25,22,25.61798,18.924
1,4,25,23,3.443666,3.085589
1,4,25,24,14.55772,13.02946
1,4,25,25,16.2022,9.093155
1,4,25,30,0.6523463,0.701655
1,4,25,31,0.01050945,0.01832425
1,4,25,32,0.02132002,0.03546315
1,4,25,33,0.02613276,0.04550474
1,4,25,34,0.1370362,0.2060438
1,4,25,35,1.003821,1.063774
1,4,25,36,4.55446,4.517969
1,4,25,37,0.2872383,0.3974805
1,4,25,38,22.0171,19.82458
1,4,25,39,90.20853,59.11983
1,4,25,40,86.02065,58.09237
1,4,30,1,14.04139,15.28792
1,4,30,2,51.13853,48.90044
1,4,30,3,231.4907,144.8261
1,4,30,4,17.62535,12.67193
1,4,30,5,2.283478,3.104228
1,4,30,6,3.69877,4.756573
1,4,30,7,5.48558,6.45888
1,4,30,8,2.318562,3.309571
1,4,30,9,7.187986,6.959744
1,4,30,10,26.11473,20.99086
1,4,30,11,3.211483,3.377293
1,4,30,12,5.645116,7.191334
1,4,30,13,2.982112,5.394835
1,4,30,14,3.068184,5.727919
1,4,30,15,3.272184,6.450656
1,4,30,16,5.393572,9.726665
1,4,30,17,3.570049,5.477211
1,4,30,18,2.295937,3.023829
1,4,30,19,26.06623,28.67756
1,4,30,20,5.26877,5.634782
1,4,30,21,4.684934,5.367271
1,4,30,22,11.48548,12.92802
1,4,30,23,1.549563,2.457354
1,4,30,24,2.911775,5.398813
1,4,30,25,0.61348,0.8623033
1,4,30,30,80.53597,44.35897
1,4,30,31,5.360965,3.669654
1,4,30,32,13.0815,9.20605
1,4,30,33,31.15142,19.89541
1,4,30,34,31.2953,24.9573
1,4,30,35,90.06322,65.51917
1,4,30,36,8.875604,10.63145
1,4,30,37,0.9623098,1.117831
1,4,30,38,0.876288,1.283683
1,4,30,39,0.4512538,0.7384858
1,4,30,40,0.3216697,0.59991
1,4,31,1,0.3822429,0.4326188
1,4,31,2,0.7794908,1.079961
1,4,31,3,7.753414,7.289369
1,4,31,4,16.30052,23.53004
1,4,31,5,1.744498,3.684177
1,4,31,6,2.44831,5.333608
1,4,31,7,3.448603,7.171462
1,4,31,8,1.572935,3.556633
1,4,31,9,4.294542,7.692357
1,4,31,10,0.2477108,0.3322294
1,4,31,11,2.169765,4.000788
1,4,31,12,2.967192,8.79924
1,4,31,13,1.949141,6.30641
1,4,31,14,1.992431,5.851031
1,4,31,15,1.688964,4.603268
1,4,31,16,3.422249,8.881673
1,4,31,17,2.415971,6.615346
1,4,31,18,1.552257,4.023634
1,4,31,19,4.378798,5.068446
1,4,31,20,0.7001233,0.7784815
1,4,31,21,0.3703507,0.4781271
1,4,31,22,9.399838,15.6699
1,4,31,23,1.385849,3.337629
1,4,31,24,2.369246,5.371593
1,4,31,25,0.1674718,0.4078014
1,4,31,30,2.744802,2.676788
1,4,31,31,289.0037,133.8546
1,4,31,32,246.0131,142.3954
1,4,31,33,40.61024,30.49095
1,4,31,34,3.126755,2.980551
1,4,31,35,109.4076,70.41914
1,4,31,36,5.010362,4.666357
1,4,31,37,15.2788,9.80506
1,4,31,38,0.114137,0.1578587
